"hostname","ifname","timeslot","max_metric_value","mean_metric_value"
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 07:00:00",47395674.102389075,36374818.84792615
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 08:00:00",55985658.4054054,40766708.93112802
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 09:00:00",68011265.56291391,52385922.96664815
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 10:00:00",71402486.07894737,53300748.31978991
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 11:00:00",66317629.668874174,52895472.781281814
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 12:00:00",67755086.24054983,53273498.464624815
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 13:00:00",46428983.54966887,39076333.14967259
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 14:00:00",49927413.35172414,39988904.38282696
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 15:00:00",46487702.38356164,39649389.11727096
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 16:00:00",54273491.946308725,44439296.3014434
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 17:00:00",56198326.51351351,46067071.94646282
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 18:00:00",45001930.16,37680158.27734379
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 19:00:00",47290605.6722408,38349882.433897585
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 20:00:00",54373032.775919735,44072914.20233446
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 21:00:00",48177292.82666667,36468057.175130405
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 22:00:00",65115701.84210526,42221836.28253069
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-02 23:00:00",53292170.235690236,38543615.06168467
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 00:00:00",30072629.36026936,22344976.292721692
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 01:00:00",26048969.632107023,20823870.090270676
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 02:00:00",57067672.36963696,42084958.634850144
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 03:00:00",66545600.396039605,51835888.05085679
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 04:00:00",67070400.82666667,49386009.07505844
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 05:00:00",64705283.57093426,50266265.194433585
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 06:00:00",44907057.86666667,23803130.037620153
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 07:00:00",38830681.49333333,27173601.73159984
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 08:00:00",42402661.11258278,34534153.79228132
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 09:00:00",47877073.26045016,39834188.500044905
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 10:00:00",60526294.979865775,44651301.60836033
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 11:00:00",45629596.07168459,35768870.77919336
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 12:00:00",56307592.32214765,42368053.39648989
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 13:00:00",57713436.10526316,42317112.33424071
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 14:00:00",61905175.81081081,45280317.89847372
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 15:00:00",54695113.422818795,43399238.62490807
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 16:00:00",54880456.47840532,44857335.77564719
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 17:00:00",51241070.94389439,40284477.285619825
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 18:00:00",47688897.158249155,38586497.587653615
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 19:00:00",65465304.45182724,39521419.76695352
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 20:00:00",58049900.86956522,44953479.95826524
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 21:00:00",43667600.10738255,36849770.92275819
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 22:00:00",56758810.93069307,38301570.870801866
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-03 23:00:00",62016482.889632106,45709238.92283864
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 00:00:00",55180985.02970297,42478493.05566009
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 01:00:00",51707598.16611296,28646745.517403126
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 02:00:00",56388254.06622516,40913926.30197008
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 03:00:00",64912904.240802675,52775703.55287199
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 04:00:00",73836336.28478964,50920094.26340596
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 05:00:00",56906231.22147651,26484305.38992838
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 06:00:00",29701187.82838284,22105050.92852127
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 07:00:00",36032702.11147541,27532558.914376125
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 08:00:00",45894675.04377104,34690900.42065406
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 09:00:00",50286300.28282829,42572141.887148045
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 10:00:00",86221131.04635762,48224775.20464263
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 11:00:00",47611486.63013699,38832167.69306833
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 12:00:00",54266627.64119601,42178222.77264788
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 13:00:00",50978940.17391305,40130674.010469995
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 14:00:00",50667782.29333334,40572601.66268623
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 15:00:00",48113972.105960265,39631331.15648757
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 16:00:00",47381723.1627907,39044128.042814784
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 17:00:00",55972854.39464883,42360472.30277775
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 18:00:00",53792159.867109634,38670843.34306584
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 19:00:00",60500879.64137931,47817774.43362814
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 20:00:00",58317794.578947365,48899481.27629465
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 21:00:00",65398384.421052635,52922285.33821738
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 22:00:00",86247233.67003366,59528603.43504667
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-04 23:00:00",74712443.19471948,53502531.47167096
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 00:00:00",73140353.82781456,56564205.53744867
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 01:00:00",74496708.67774086,44717686.99210411
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 02:00:00",39323105.10526316,27332402.658731926
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 03:00:00",34912776.952380955,19079081.206222456
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 04:00:00",23342376.63576159,17362212.498570316
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 05:00:00",29813019.44370861,20098673.20958079
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 06:00:00",39009753.765886284,26972232.76506043
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 07:00:00",35303192.18604651,27061159.606054418
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 08:00:00",49359012.38283829,36354973.74441165
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 09:00:00",49068858.49180328,37685529.861268334
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 10:00:00",73114017.6744186,43290133.84562536
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 11:00:00",51774289.488372095,41577454.61158922
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 12:00:00",49732617.97966102,42579196.91683014
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 13:00:00",52468522.34343434,44367407.38858267
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 14:00:00",47098106.349834986,38705384.636004224
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 15:00:00",48625370.62162162,40741091.77985285
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 16:00:00",54776484.36363637,46017328.189511664
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 17:00:00",59953680.71523179,45456711.67166458
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 18:00:00",49204984.83501683,40002279.58644754
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 19:00:00",45676915.63636363,37810391.45609041
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 20:00:00",54965538.577181205,44610864.52105056
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 21:00:00",63079981.475555554,44776417.28013827
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 22:00:00",78405683.62666667,59743896.0262016
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-05 23:00:00",72218657.83388704,51362894.81500362
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 00:00:00",56072799.81395349,39546999.679781884
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 01:00:00",32852247.844155844,25760329.421100914
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 02:00:00",38506339.43624161,23115758.091101438
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 03:00:00",23417438.50980392,14763415.95677957
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 04:00:00",25523232.103225805,16639878.971313693
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 05:00:00",22047040.18855219,17640365.20059592
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 06:00:00",25789093.914191417,19504869.990347605
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 07:00:00",32667732.590604026,26114642.60222253
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 08:00:00",41053996.30363036,34200987.294033505
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 09:00:00",49790563.25732899,41750031.13435824
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 10:00:00",58725869.10299003,45503941.25319633
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 11:00:00",79658830.57425742,55134496.47021852
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 12:00:00",88201449.79865772,63327165.66089545
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 13:00:00",82714648.37710437,69240138.3540025
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 14:00:00",83006779.76470588,70656617.84786184
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 15:00:00",91165682.8108108,70459764.75489908
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 16:00:00",127557654.0887372,91916614.52204052
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 17:00:00",95951927.14381272,76027893.87961568
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 18:00:00",73878617.34680134,57897215.2765267
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 19:00:00",66574618.55782313,53613630.61526405
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 20:00:00",84560143.81456953,61525363.834715135
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 21:00:00",84671386.72053872,54358035.178063236
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 22:00:00",69923648.75167786,53405164.90066059
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-06 23:00:00",81156545.58922559,41865019.68371657
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 00:00:00",59737626.56,39343436.03823154
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 01:00:00",54759976.805369124,43279232.04789046
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 02:00:00",54386670.02666666,43211901.053187974
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 03:00:00",64867692.98013245,38466618.82808359
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 04:00:00",20435844.172757477,15254071.475374328
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 05:00:00",35426586.0137931,16614845.865887335
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 06:00:00",30299964.784053154,21558226.60419028
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 07:00:00",47889276.14814815,32527660.474448096
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 08:00:00",44049126.93687708,35397662.138397574
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 09:00:00",57018983.39072847,40491289.30567995
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 10:00:00",70776312.63576159,41706155.06302869
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 11:00:00",46735662.12571429,32651660.46869323
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 12:00:00",45037796.86486486,36768949.88293817
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 13:00:00",51450453.7704918,40672127.01455985
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 14:00:00",48529442.103896104,40275591.089503
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 15:00:00",56468298.551495016,39423716.22535625
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 16:00:00",48290379.3444816,40142122.51219373
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 17:00:00",55720626.09966777,42654334.958409935
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 18:00:00",50391830.85714286,37856223.520374
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 19:00:00",71616555.1627907,44171099.814663
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 20:00:00",53060406.65771812,44208305.23530104
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 21:00:00",52525089.28,42254769.26835232
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 22:00:00",71187462.98666666,44803801.12255848
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-07 23:00:00",46245346.12794613,33435200.947298035
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 00:00:00",60385459.14754099,41562123.853560425
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 01:00:00",50765255.1409396,28642896.351118237
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 02:00:00",17624428.8707483,13730704.737805614
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 03:00:00",18859426.739726026,14996604.717575243
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 04:00:00",19030355.879598662,14007116.65323282
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 05:00:00",22901599.3557047,15440265.26942643
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 06:00:00",31110558.08108108,21588562.05391297
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 08:00:00",40581006.28013029,33453001.31963811
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 09:00:00",49091775.50853242,40783566.12434582
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 10:00:00",61619061.51535836,49178314.84609402
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 11:00:00",53351909.23489933,40744344.36361712
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 12:00:00",59298298.38410596,41797460.91153873
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 13:00:00",50408301.14478114,40200544.93223328
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 14:00:00",47760299.36,39051412.30862553
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 15:00:00",50682394.993377484,39612109.0552516
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 16:00:00",52398328,41202106.52137703
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 17:00:00",51273603.692307696,41251407.53699275
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 18:00:00",64774470.64451827,43089499.54369545
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 19:00:00",64836517.92,50147105.01772286
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 20:00:00",56226344.86486486,45949491.104338326
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 21:00:00",60619870.67549669,47569086.939637385
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 22:00:00",74106032.40404041,57776781.17734776
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-08 23:00:00",71180924.82666667,48094457.511420965
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 00:00:00",36866652.50511945,26605052.0898707
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 01:00:00",36609790.54054054,21838908.481742345
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 02:00:00",52130301.42124542,35319954.92453515
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 03:00:00",59714317.14851485,44050786.31556191
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 04:00:00",60588291.8410596,47726490.78015044
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 05:00:00",62245149.44107744,48752841.66923475
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 06:00:00",64714437.42192691,53247233.39427017
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 07:00:00",130318894.4736842,38599422.46913601
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 08:00:00",42037219.510204084,32580359.999449573
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 09:00:00",52888069.52,42297421.47393516
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 10:00:00",78319966.90140845,50894682.97311575
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 11:00:00",51468267.08108108,41540370.24775947
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 12:00:00",54791661.64210527,43396498.389815025
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 13:00:00",49605738.38356164,41524471.26219536
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 14:00:00",52719809.25333333,40647424.17247552
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 15:00:00",52650561.97385621,37279956.20429124
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 16:00:00",50260889.481481485,42611945.543395154
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 17:00:00",46054320.84931507,39157708.533311106
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 18:00:00",48523776.94773519,39876364.82451591
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 19:00:00",56729529.50684932,44530440.94799834
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 20:00:00",62372747.90443686,47754091.99753139
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 21:00:00",52694194.79738562,42238500.99070841
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 22:00:00",56252788.134228185,41953520.52372823
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-09 23:00:00",55922656.85714286,44391840.785118334
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 00:00:00",40017584.758169934,29541447.89927564
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 01:00:00",26937174.70707071,19086243.76886752
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 02:00:00",22653354.919298247,15309899.782679606
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 03:00:00",21221071.34285714,14100521.353555558
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 04:00:00",16448314.493150685,12040097.0405357
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 05:00:00",22475619.534246575,16434033.01642229
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 06:00:00",30742738.397306398,23116052.114824012
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 07:00:00",35067716.18666667,26971825.948555607
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 08:00:00",44082873.36,34338503.591559134
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 09:00:00",56564083.04635762,43074091.1438662
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 10:00:00",48433904.53511706,41435769.72146925
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 11:00:00",48075658.79069767,38468931.54745687
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 12:00:00",49734469.4054054,40502752.11743661
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 13:00:00",50394202.79069767,40816420.56656191
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 14:00:00",48322059.81456953,37700697.00444533
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 15:00:00",53444692.77852349,43081239.10273787
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 16:00:00",51456409.63758389,42098210.908833995
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 17:00:00",53803028.973684214,44319285.363646105
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 18:00:00",57291594.94039735,45309468.0292299
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 19:00:00",53552283.908196725,42693013.61016218
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 20:00:00",59814842.408026755,48717821.66617297
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 21:00:00",95474308.62458472,54489684.52079328
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 22:00:00",57205036.53333333,42989055.17340081
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-10 23:00:00",44025532.875420876,37355730.33895544
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 00:00:00",42661422.3483871,30219801.849536896
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 01:00:00",51953036.22895623,30785647.74829404
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 02:00:00",64644589.91304348,42820243.31762853
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 03:00:00",60883652.75675676,44779776.53454048
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 04:00:00",18631983.661237784,13371320.97339748
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 05:00:00",16497392.053156147,13650968.240925824
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 06:00:00",27102085.932885908,19001314.76437621
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 07:00:00",34211524.40268456,24226089.773163788
nl-xy-switch-01,GigabitEthernet10/0/2,"2025-07-11 08:00:00",41640270.37377049,33362905.04201269
